clip_id,audio_path,transcript,duration_seconds,rms_mean,rms_std,f0_mean,f0_std,zcr_mean,spectral_centroid_mean,tempo_proxy,transcript_char_len,transcript_word_count,urgency_count,money_count,secrecy_count,pressure_count,id_avoidance_count,otp_pin_count,decision
clip_0390,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0390.wav,"Now, number one, it is very important for our food safety.",5.0,0.018675,0.024623,1008.0,11.06,0.230553,2179.47,144.23,58,11,1,0,0,0,0,0,PROCEED
clip_0391,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0391.wav,"Before the pre-pandemic period, we had 90%...",5.0,0.022744,0.021093,626.99,683.22,0.208714,2101.06,133.93,45,7,0,0,0,0,0,0,PROCEED
clip_0392,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0392.wav,"security. Of course, we don't know the latest figures now, and again...",5.0,0.024461,0.025057,989.26,54.64,0.217892,2132.11,104.17,71,12,1,0,0,0,0,0,PROCEED
clip_0393,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0393.wav,"is important for nutrition and health. We have 2,030 kilocalories.",5.0,0.024872,0.017112,161.42,26.74,0.187991,1937.3,133.93,66,10,0,0,0,0,0,0,PROCEED
clip_0394,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0394.wav,national average and it is well within the recommended rates by the medical,5.0,0.02338,0.015087,145.32,6.01,0.194044,1997.93,117.19,75,13,0,0,0,0,0,0,PROCEED
clip_0395,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0395.wav,"Research Institute, although other South Asian countries have a higher...",5.0,0.029111,0.022458,157.33,2.02,0.194498,1964.38,133.93,73,10,0,0,0,0,0,0,PROCEED
clip_0396,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0396.wav,kilo calorie intake than Sri Lanka. That is important for our national sovereignty.,5.0,0.02365,0.020022,144.04,16.07,0.206104,2020.8,104.17,83,13,0,0,0,0,0,0,PROCEED
clip_0397,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0397.wav,"If you are secure in our foot and we can feed ourselves, we don't have to...",5.0,0.023308,0.019529,129.86,4.15,0.194448,1991.66,156.25,76,16,0,0,0,0,0,0,PROCEED
clip_0398,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0398.wav,be indebted and go on our vendor needs to other countries to ensure our food supply.,5.0,0.022975,0.019882,125.58,1.3,0.188094,1959.57,110.29,84,16,0,0,0,0,0,0,PROCEED
clip_0399,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0399.wav,"and then it provides social security, cohesion.",5.0,0.018878,0.023985,0.0,0.0,0.233809,2245.08,110.29,47,7,0,0,0,0,0,0,PROCEED
clip_0400,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0400.wav,to the society. We have seen countries leading...,5.0,0.020242,0.018236,120.23,27.18,0.218162,2145.23,144.23,49,8,0,0,0,0,0,0,PROCEED
clip_0401,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0401.wav,"food riots in the absence of food. So social security aspect, food is...",5.0,0.02318,0.019309,141.02,11.09,0.194392,1977.09,133.93,72,13,0,0,0,0,0,0,PROCEED
clip_0402,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0402.wav,Very important that poverty alleviation as I mentioned earlier,5.0,0.023895,0.027307,974.96,28.77,0.210281,2062.92,156.25,62,9,0,0,0,0,0,0,PROCEED
clip_0403,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0403.wav,27% of Sri Lankan population is rural based and agriculture is their main source of income.,5.0,0.022182,0.012943,137.33,14.4,0.206475,2015.3,110.29,91,16,0,0,0,0,0,0,PROCEED
clip_0404,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0404.wav,source of income then for obviously for human well-being,5.0,0.022526,0.016969,887.84,18.16,0.193359,1961.7,133.93,56,9,0,0,0,0,0,0,PROCEED
clip_0405,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0405.wav,"and longevity. Agriculture is important, and as...",5.0,0.018796,0.015922,140.78,5.77,0.212856,2082.97,125.0,50,7,0,0,0,0,0,0,PROCEED
clip_0406,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0406.wav,"As I mentioned earlier, almost one quarter, almost 27 per cent of the people who have",5.0,0.026967,0.021658,150.34,13.12,0.188505,1931.99,104.17,85,16,0,0,0,0,0,0,PROCEED
clip_0407,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0407.wav,"of our employed people are employed in agriculture directly, apart from the other.",5.0,0.029412,0.025866,1013.8,53.02,0.182344,1863.94,104.17,82,13,0,0,0,0,0,0,PROCEED
clip_0408,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0408.wav,other businesses that are connected to agriculture.,5.0,0.020657,0.014856,130.67,15.24,0.204248,2035.96,110.29,51,7,0,0,0,0,0,0,PROCEED
clip_0409,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0409.wav,We need dollars and agriculture is a sure source of foreign aid.,5.0,0.023858,0.021862,983.34,74.08,0.222075,2126.52,156.25,64,12,0,0,0,0,0,0,PROCEED
clip_0410,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0410.wav,"income, and more than anything, it provides for effective land use.",5.0,0.020605,0.018948,1001.37,33.98,0.204437,2080.18,133.93,67,11,0,0,0,0,0,0,PROCEED
clip_0411,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0411.wav,"So let's look at the country scenario. As some speaker mentioned, we have six points.",5.0,0.034063,0.027262,923.9,16.27,0.21907,2070.89,117.19,85,15,0,0,0,0,0,0,PROCEED
clip_0412,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0412.wav,0.6 billion hectares of land and excluding the water bodies.,5.0,0.025707,0.018263,151.26,22.04,0.211625,2090.03,133.93,60,10,0,0,0,0,0,0,PROCEED
clip_0413,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0413.wav,we have 6.3 million and agriculture land is 42% of...,5.0,0.027552,0.022998,146.86,3.07,0.200127,2045.84,133.93,53,10,0,0,0,0,0,0,PROCEED
clip_0414,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0414.wav,the national land base and the central highlands has 14% of this land.,5.0,0.021947,0.015344,153.67,2.82,0.214271,2093.45,117.19,70,13,0,0,0,0,0,0,PROCEED
clip_0415,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0415.wav,The important thing is 80-50% of country land.,5.0,0.02333,0.030398,941.01,7.39,0.225455,2186.84,110.29,46,8,0,0,0,0,0,0,PROCEED
clip_0416,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0416.wav,and more than one third of the country's agricultural land is state owned.,5.0,0.028647,0.026424,980.85,19.37,0.183208,1915.43,170.45,74,13,0,0,0,0,0,0,PROCEED
clip_0417,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0417.wav,We talk of the British colonialists taking over the land but,5.0,0.025176,0.028378,538.18,379.64,0.215727,2124.36,133.93,60,11,0,0,0,0,0,0,PROCEED
clip_0418,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0418.wav,control for the land of this nation and we have almost 1.3 million states,5.0,0.02956,0.024249,160.13,12.19,0.181687,1921.46,110.29,73,14,0,0,0,0,0,0,PROCEED
clip_0419,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0419.wav,"agriculture land compared with 880,000 privately owned agriculture land.",5.0,0.032377,0.024009,413.89,387.93,0.179784,1844.94,117.19,72,9,0,0,0,0,0,0,PROCEED
clip_0420,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0420.wav,land or 42% of the agricultural land of that 40%,5.0,0.029768,0.027099,516.38,337.33,0.186147,1879.82,125.0,48,10,0,0,0,0,0,0,PROCEED
clip_0421,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0421.wav,"implantation crops including key rubber coconut, then probably cinnamon, sugarcane",5.0,0.027989,0.024449,265.07,288.74,0.188063,1929.41,117.19,82,10,0,0,0,0,0,0,PROCEED
clip_0422,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0422.wav,"and such and 28% of this agriculture land is in paddy, our staple crop.",5.0,0.024661,0.01742,963.08,14.03,0.203116,1994.81,125.0,71,14,0,0,0,0,0,0,PROCEED
clip_0423,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0423.wav,that per capita land area is only one tenth of a hectare per person.,5.0,0.035934,0.030301,189.17,29.3,0.188977,1927.3,133.93,68,14,0,0,0,0,0,0,PROCEED
clip_0424,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0424.wav,Decreasing very fast and land-to-man ratio is 0.3,5.0,0.024876,0.026511,148.82,7.17,0.206835,2091.76,104.17,49,8,1,0,0,0,0,0,PROCEED
clip_0425,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0425.wav,one third of a hectare and temperature in the low country and the hill country is,5.0,0.029731,0.025104,149.19,8.52,0.193518,1951.65,104.17,81,16,0,0,0,0,0,0,PROCEED
clip_0426,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0426.wav,ideal temperature for any crop growth. I think this is an advantage we in Sri Lanka have.,5.0,0.027655,0.022992,157.7,24.23,0.191677,1991.14,133.93,89,17,0,0,0,0,0,0,PROCEED
clip_0427,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0427.wav,"Whether it's the wet zone or the dry zone, or even the low country, the hill country, we have...",5.0,0.025761,0.01914,139.06,14.97,0.195742,2010.29,98.68,96,19,0,0,0,0,0,0,PROCEED
clip_0428,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0428.wav,"suitable temperature, and 64% of the land is in dry zone when it has",5.0,0.02356,0.016769,960.82,47.3,0.223145,2136.98,104.17,68,14,0,0,0,0,0,0,PROCEED
clip_0429,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0429.wav,"I say that people might think that we are having a water shortage, but later on...",5.0,0.026395,0.019984,143.12,16.06,0.203215,2044.28,104.17,82,16,0,0,0,0,0,0,PROCEED
clip_0430,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0430.wav,I can show you that even this is a surmountable issue.,5.0,0.024723,0.023271,148.47,9.77,0.21917,2179.86,156.25,54,11,0,0,0,0,0,0,PROCEED
clip_0431,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0431.wav,"and 23% of our land is a wet zone, and of the land in the wet zone...",4.69,0.032274,0.022168,144.17,8.51,0.204779,1990.96,93.75,69,17,0,0,0,0,0,0,PROCEED
clip_0432,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0432.wav,statistics provide that 50% of the land is already under cultivation.,5.0,0.03071,0.023554,107.62,2.27,0.208142,1997.9,117.19,69,11,0,0,0,0,0,0,PROCEED
clip_0433,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0433.wav,"For example, Mahatma has close to 70% of...",5.0,0.033129,0.033159,1383.48,522.79,0.223934,2113.81,104.17,43,8,0,0,0,0,0,0,PROCEED
clip_0434,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0434.wav,"of the land situation, K gold at 4% and GAPA 6 to 3%.",5.0,0.036659,0.036533,1111.2,344.27,0.203542,1966.15,133.93,53,13,0,0,0,0,0,0,PROCEED
clip_0435,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0435.wav,"Dry soil, only 13% of the land is under cultivation.",5.0,0.026466,0.020731,148.52,4.32,0.202926,2016.62,125.0,52,10,0,0,0,0,0,0,PROCEED
clip_0436,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0436.wav,"So, we have over 2000 millimeters of annual rainfall.",5.0,0.029578,0.029831,302.79,318.24,0.202428,2048.0,133.93,53,9,0,0,0,0,0,0,PROCEED
clip_0437,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0437.wav,and we have a rural population of 77% as I mentioned earlier.,5.0,0.028068,0.017137,106.13,6.49,0.174998,1803.97,110.29,61,12,0,0,0,0,0,0,PROCEED
clip_0438,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0438.wav,land use in only 6.8%. So other advantage for...,5.0,0.030844,0.031969,1002.33,34.8,0.214181,2113.93,133.93,48,9,0,0,0,0,0,0,PROCEED
clip_0439,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0439.wav,Sri Lanka to promote agriculture is that 63% of the population is in the,5.0,0.023337,0.014741,145.7,2.51,0.209187,2058.04,104.17,72,14,0,0,0,0,0,0,PROCEED
clip_0440,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0440.wav,"that age group of 559 years, we are not a very old generation.",5.0,0.023167,0.018846,149.72,12.42,0.214614,2094.42,156.25,62,13,0,0,0,0,0,0,PROCEED
clip_0441,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0441.wav,So there is a really full of labour coming in the future even to sustain that.,5.0,0.02672,0.016554,155.82,3.26,0.194949,1985.22,104.17,78,16,0,0,0,0,0,0,PROCEED
clip_0442,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0442.wav,agriculture. And a significant feature in this agriculture I have heard...,5.0,0.019571,0.013998,187.6,46.0,0.224557,2195.76,125.0,74,11,0,0,0,0,0,0,PROCEED
clip_0443,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0443.wav,"Sorry, I've heard many comments",5.0,0.016708,0.016494,150.97,11.76,0.218172,2154.09,144.23,31,5,0,0,0,0,0,0,PROCEED
clip_0444,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0444.wav,"about the low productivity in agriculture, yes that is a fact.",5.0,0.029001,0.027568,1016.63,154.15,0.194261,1962.64,125.0,62,11,0,0,0,0,0,0,PROCEED
clip_0445,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0445.wav,river because 71% of the lands are below 1 hectare in Sri Lanka.,5.0,0.038881,0.028376,1476.81,506.49,0.198926,1972.24,98.68,64,13,0,0,0,0,0,0,PROCEED
clip_0446,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0446.wav,and 27% of the farmers are landless and 82%...,5.0,0.031298,0.025747,1023.61,29.82,0.206254,1984.13,110.29,46,9,0,0,0,0,0,0,PROCEED
clip_0447,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0447.wav,of the farmers or people involved in agriculture have less than two acres.,5.0,0.028112,0.024545,557.03,406.92,0.196653,1975.17,110.29,74,13,0,0,0,0,0,0,PROCEED
clip_0448,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0448.wav,"involved in agriculture will know, with this kind of a small scale, you cannot have a",5.0,0.024021,0.018982,144.23,10.59,0.198525,2009.4,125.0,85,16,0,0,0,0,0,0,PROCEED
clip_0449,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0449.wav,productive agriculture base. So if you look at the distribution of agricultural.,5.0,0.025366,0.019088,180.75,32.38,0.230624,2195.5,133.93,80,12,0,0,0,0,0,0,PROCEED
clip_0450,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0450.wav,"land in the districts, you can see that six districts, Kaurayagal,",5.0,0.022895,0.019598,174.98,12.86,0.25307,2357.61,125.0,66,11,0,0,0,0,0,0,PROCEED
clip_0451,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0451.wav,And now we're going to drop the bullet.,5.0,0.029806,0.026194,157.31,20.16,0.181977,1924.03,93.75,39,8,1,0,0,0,0,0,PROCEED
clip_0452,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0452.wav,They cover 46% of the agricultural land in our country.,5.0,0.026999,0.023045,121.32,2.42,0.199356,1991.84,125.0,55,10,0,0,0,0,0,0,PROCEED
clip_0453,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0453.wav,"And when you look at the population profile in matching to this, about four districts.",5.0,0.029379,0.025712,1304.17,519.6,0.223213,2111.64,133.93,86,15,0,0,0,0,0,0,PROCEED
clip_0454,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0454.wav,"that is central, southern, north-western province and western province.",5.0,0.029215,0.027792,993.21,42.93,0.228547,2146.19,156.25,71,9,0,0,0,0,0,0,PROCEED
clip_0455,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0455.wav,I have 65% of our population. So this is how the spread of,5.0,0.025705,0.022916,971.32,46.38,0.218669,2072.21,144.23,58,13,0,0,0,0,0,0,PROCEED
clip_0456,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0456.wav,of the land is and most of the arable area is available in...,5.0,0.030087,0.020999,158.42,5.36,0.18783,1934.54,156.25,61,13,0,0,0,0,0,0,PROCEED
clip_0457,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0457.wav,"Unfortunately, in the dry areas like Vaunia, Manna, and Kilinochi, and Batticlo.",5.0,0.028073,0.018978,137.77,11.87,0.189232,1970.13,133.93,80,12,0,0,0,0,0,0,PROCEED
clip_0458,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0458.wav,"If you look at the agriculture employment, out of the 8.4 million...",5.0,0.031754,0.036021,657.67,381.15,0.205445,2030.94,117.19,68,12,0,0,0,0,0,0,PROCEED
clip_0459,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0459.wav,,5.0,0.016706,0.031359,426.36,377.62,0.256646,2374.72,133.93,0,0,0,0,0,0,0,0,PROCEED
clip_0460,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0460.wav,"culture, that is 2.2 million people are employed directly.",5.0,0.028983,0.027346,502.42,428.52,0.206316,2022.05,98.68,58,9,0,0,0,0,0,0,PROCEED
clip_0461,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0461.wav,"But unfortunately, as mentioned, our GDP contribution is only 7%.",5.0,0.029445,0.024008,152.33,9.65,0.210141,2024.71,125.0,65,10,0,0,0,0,0,0,PROCEED
clip_0462,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0462.wav,"This is with 700,000 people engaged in coconut and forestry.",5.0,0.023439,0.019698,139.19,22.0,0.215976,2088.15,98.68,60,10,0,0,0,0,0,0,PROCEED
clip_0463,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0463.wav,"250,000 T small holders. These are major foreign income earning...",5.0,0.032488,0.02829,258.84,299.7,0.188928,1902.69,133.93,66,10,0,0,0,0,0,0,PROCEED
clip_0464,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0464.wav,and 2000 rubber small rollers.,2.632,0.028945,0.025417,973.37,44.29,0.185094,1889.42,125.0,30,5,0,0,0,0,0,0,VERIFY
clip_0465,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0465.wav,The main feature of this is that our agriculture is subsistence scale.,5.0,0.0303,0.025582,460.89,421.1,0.206981,2045.09,133.93,70,12,0,0,0,0,0,0,PROCEED
clip_0466,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0466.wav,and not large commercial scale agriculture in general.,5.0,0.022654,0.026155,952.23,40.92,0.210098,2112.92,133.93,54,8,0,0,0,0,0,0,PROCEED
clip_0467,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0467.wav,of this agriculture.,5.0,0.015215,0.020843,85.12,10.97,0.252295,2357.46,110.29,20,3,0,0,0,0,0,0,PROCEED
clip_0468,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0468.wav,Employment of 2.2 million. We have 1.2 million almost 50,5.0,0.031999,0.027955,432.64,404.71,0.172528,1825.95,125.0,56,10,0,0,0,0,0,0,PROCEED
clip_0469,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0469.wav,percent owned account workers and contributing family workers and other 21,5.0,0.029622,0.024392,166.43,21.65,0.179588,1877.19,104.17,74,11,0,0,0,0,0,0,PROCEED
clip_0470,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0470.wav,"percent. So when you combine both, on-account workers and the family workers",5.0,0.031539,0.029604,550.52,423.31,0.184107,1898.75,104.17,76,12,0,0,0,0,0,0,PROCEED
clip_0471,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0471.wav,they constitute 70%,5.0,0.016968,0.021751,162.42,9.85,0.242573,2283.79,125.0,19,3,0,0,0,0,0,0,PROCEED
clip_0472,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0472.wav,70% of the agricultural labor force and this is also,5.0,0.035468,0.031734,163.23,11.82,0.210468,2055.73,133.93,52,10,0,0,0,0,0,0,PROCEED
clip_0473,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0473.wav,another issue in having commercial and productive agriculture.,5.0,0.026934,0.021096,0.0,0.0,0.19692,1946.87,85.23,62,8,0,0,0,0,0,0,PROCEED
clip_0474,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0474.wav,,5.0,0.016177,0.021956,145.3,48.3,0.247779,2312.77,156.25,0,0,0,0,0,0,0,0,PROCEED
clip_0475,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0475.wav,workers do not have guaranteed regular work.,5.0,0.030894,0.032464,1014.6,28.56,0.192038,1962.04,117.19,44,7,0,0,0,0,0,0,PROCEED
clip_0476,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0476.wav,They don't have regular salaries or statutory dues and other benefits and facilities.,5.0,0.026866,0.017384,499.75,375.19,0.198043,1937.7,133.93,85,13,0,0,0,0,0,0,PROCEED
